No,region,store,dates,order_items,reviews,taste_score,quantity_score,delivery_score,,order_세분화1,order_세분화2,order_세분화3,order_세분화4,order_세분화5,order_세분화6,order_세분화7,order_세분화8,,순살 여부
44487,교촌치킨,홍대점,2020년 05월 01일,교촌오리지날/1,잘먹었습니다,4,4,4,,오리지날,,,,,,,,,
44488,교촌치킨,홍대점,2020년 04월 30일,교촌신화오리지날/1(세트 선택(선택안함)),"새로나온메뉴라 시켜봣어요 
맛있으면 또 시킬게요!
믿고먹는 교촌 기대됩니다",5,5,5,,신화오리지날,,,,,,,,,
44489,교촌치킨,홍대점,2020년 04월 30일,교촌레드윙/1(세트 선택(선택안함)),배달도 빨리오고 맛있었습니다,5,5,5,,레드윙,,,,,,,,,
44490,교촌치킨,홍대점,2020년 04월 29일,교촌반반콤보/1,맛있는데 배달시간이 아쉬워요,5,5,2,,반반콤보,,,,,,,,,
44491,교촌치킨,홍대점,2020년 04월 28일,교촌허니콤보/1,맛있고 양도 많네요 굿굿,5,5,5,,허니콤보,,,,,,,,,
44492,교촌치킨,홍대점,2020년 04월 27일,교촌허니콤보/1(세트 선택(선택안함)),"기존 시키던곳이 휴무여서 홍대점에 시켰는데 따뜻하게 제시간배달 감사합니다.
맛있게 먹었어요",5,5,5,,허니콤보,,,,,,,,,
44493,교촌치킨,홍대점,2020년 04월 27일,교촌신화오리지날/1,존맛탱입니다 걍 드세요 지립니다,5,4,4,,신화오리지날,,,,,,,,,
44494,교촌치킨,홍대점,2020년 04월 26일,교촌반반콤보/1,"간이 좀 덜 묻혀진 느낌이들었어요
개인적인   느낌일수도 있지만...",4,5,4,,반반콤보,,,,,,,,,
44495,교촌치킨,홍대점,2020년 04월 26일,교촌허니콤보/1(세트 선택(선택안함)),굳굳 역시 허니콤보 짱,5,5,5,,허니콤보,,,,,,,,,
44496,교촌치킨,홍대점,2020년 04월 25일,교촌허니콤보/2(세트 선택(교촌웨지감자（세트）)),맛있게 먹었습니다.,5,5,5,,허니콤보, 사이드,,,,,,,,
44497,교촌치킨,홍대점,2020년 04월 25일,교촌순살[R]/1,토요일 날 제일 바쁜 시간에 주문해서 그런지 69분 기다려서 먹은 닭고기는 기름이 덜 빠지고 다 식어서 느끼함 그 자체였습니다,1,2,1,,순살후라이드,,,,,,,,,
44498,교촌치킨,홍대점,2020년 04월 25일,교촌허니순살[R]/1(세트 선택(선택안함)),완전 맛있게 잘 먹었습니다~!,5,5,5,,허니순살,,,,,,,,,
44499,교촌치킨,홍대점,2020년 04월 25일,교촌허니콤보/1(세트 선택(선택안함)),허니콤보 맛은 홍대점 ㅎ,5,5,5,,허니콤보,,,,,,,,,
44500,교촌치킨,홍대점,2020년 04월 25일,교촌레드콤보/1(세트 선택(교촌웨지감자（세트）)),교촌치킨홍대점좋아요*,5,5,5,,레드콤보, 사이드,,,,,,,,
44501,교촌치킨,홍대점,2020년 04월 25일,교촌레드순살[R]/1,"맛있고
배달빠릅니다",5,5,5,,레드순살,,,,,,,,,
44502,교촌치킨,홍대점,2020년 04월 25일,교촌반반순살[R]/1,잘받았습니다. 그런데 순살은 스티커 두개 붙여주시면 좋겠네요. 하나 붙여져온게 옆으로 좀 찢어져서 와서 옆으로 충분히 벌릴수있을듯이 보이게 도착을 해서 먹기전부터 찝찝했어요. 암튼 잘먹었습니다.,5,5,3,,반반순살,,,,,,,,,
44503,교촌치킨,홍대점,2020년 04월 25일,"교촌허니순살[R]/1(세트 선택(선택안함)),레드디핑소스/2","교촌이야 원래 맛있지만
주문했을때 소스를 똑바로 안발라줬더군요
그냥 후라이드 먹는느낌",1,5,5,,허니순살,,,,,,,,,
44504,교촌치킨,홍대점,2020년 04월 25일,교촌허니콤보/1(세트 선택(선택안함)),허니콤보만한게 없습니다 일주일두번은먹는듯요~,5,5,5,,허니콤보,,,,,,,,,
44505,교촌치킨,홍대점,2020년 04월 24일,교촌레드스틱/1(세트 선택(선택안함)),"정말맛있어요
허겁지겁먹다가 반쯤 먹고 리뷰남겨요
글 더 쓸 시간 없어요 식기전에 계속먹어야해요",5,5,5,,레드사이드,,,,,,,,,
44506,교촌치킨,홍대점,2020년 04월 24일,교촌반반오리지날/1(세트 선택(선택안함)),"ㅁㅇㅈ보다
나은것같아요
잘먹을게요",5,5,5,,반반오리지날,,,,,,,,,
44507,교촌치킨,홍대점,2020년 04월 24일,"교촌신화오리지날/1,교촌허니콤보/1",깜빡 사진찍는것도 잊고 먹었네요 맛있어요,5,5,5,,허니콤보, 신화오리지날,,,,,,,,
44508,교촌치킨,홍대점,2020년 04월 23일,교촌반반콤보/1,마시게 먹었습니다~,5,5,5,,반반콤보,,,,,,,,,
44509,교촌치킨,홍대점,2020년 04월 23일,교촌허니콤보/1(세트 선택(선택안함)),맛있어요~! 역시 허니콤보,5,5,5,,허니콤보,,,,,,,,,
44510,교촌치킨,홍대점,2020년 04월 23일,"교촌레드오리지날/1,교촌무우/1",레드 존맛탱!!!!,5,5,5,,레드오리지날,,,,,,,,,
44511,교촌치킨,홍대점,2020년 04월 22일,"교촌순살[R]/1,교촌허니콤보/1(세트 선택(선택안함))",맛이쪄요><!!!!!!!!!!,5,5,5,,순살, 허니콤보,,,,,,,,
44512,교촌치킨,홍대점,2020년 04월 21일,교촌신화오리지날/1,"새로운 메뉴라 시켜봤어요
뭔가 스모키한 매운맛이네요",5,5,5,,신화오리지날,,,,,,,,,
44513,교촌치킨,홍대점,2020년 04월 21일,"교촌허니오리지날/1,레드디핑소스/1",잘 먹었어요. 배달 빠름...,5,5,5,,허니오리지날,,,,,,,,,
44514,교촌치킨,홍대점,2020년 04월 21일,교촌레허반반순살/1,맛있고 빨랐어요!!,5,3,5,,레허반반순살,,,,,,,,,
44515,교촌치킨,홍대점,2020년 04월 21일,교촌허니콤보/1(세트 선택(선택안함)),교촌허콤은 매주 한두번씩 시켜먹어요 맨날 망원2점에서만 먹었는데 요기요에는 망원점이없어서 홍대점에서 처음시켜봤어요 홍대점도 너무 맛있네요~ 근데 좀 늦게왔어요 비가와서 그랬을거라 생각해요,5,5,4,,허니콤보,,,,,,,,,
44516,교촌치킨,홍대점,2020년 04월 21일,교촌반반오리지날/1,맛있어요 또 시킬게요.,5,5,5,,반반오리지날,,,,,,,,,
44517,교촌치킨,홍대점,2020년 04월 19일,교촌소이살살/1,비가오고 그런건 이해하나 업체에서도 라이더분들이 한번에 배송건을 많이 갖고 가면 좀 말려야하는거 아닌가요? 비오는 날이고 그렇게 많이 들고갔다면 이리저리 도느라 치킨 다 식을건 예상 못하는지? 배달비를 안받는것도 아니고 주문한지 80분 지나서 다 식어빠진 치킨 당신 같으면 먹겠소?,1,1,1,,소이살살,,,,,,,,,
44518,교촌치킨,홍대점,2020년 04월 19일,교촌신화순살/1,신화치킨 개노맛이넹.. 3조각먹고 다버렸음 ㅠㅠ,1,5,5,,신화순살,,,,,,,,,
44519,교촌치킨,홍대점,2020년 04월 19일,"교촌허니콤보/1(세트 선택(선택안함)),교촌무우/1",배달빠르고 요청한데로 소스도 넉넉히해주시고 감사합니다,4,4,5,,허니콤보,,,,,,,,,
44520,교촌치킨,홍대점,2020년 04월 19일,교촌윙/1,맛있어요~~좋아요~~,5,5,5,,윙후라이드,,,,,,,,,
44521,교촌치킨,홍대점,2020년 04월 18일,교촌콤보/1(세트 선택(선택안함)),"날개에서 비린내가 나서 먹다가 버렸어요
다른 부위는 괜찮긴 했어요",1,3,2,,콤보,,,,,,,,,
44522,교촌치킨,홍대점,2020년 04월 18일,교촌레드콤보/1(세트 선택(교촌레드순살[S])),레드 시리즈 순살이 맛있네요,5,5,5,,레드콤보, 레드순살,,,,,,,,
44523,교촌치킨,홍대점,2020년 04월 17일,교촌신화오리지날/1,많이 아쉬웠어요 ..,2,2,5,,신화오리지날,,,,,,,,,
44524,교촌치킨,홍대점,2020년 04월 16일,교촌신화오리지날/1(세트 선택(교촌에그마니샐러드)),"유튜브 리뷰보다 너무 맛있어 보여서 시켰어요.
약간 매운 닭발 양념에 허니콤보 같은 달달함이 더해져 중독성 장난아닙니다. 사진은 미처 못찍고 먹고 남은 조각 ㅎㅎㅎ",5,5,5,,신화오리지날,,,,,,,,,
44525,교촌치킨,홍대점,2020년 04월 16일,"교촌반반콤보/1(세트 선택(교촌웨지감자（세트）)),교촌무우/1",맛있게먹었어요,5,5,5,,반반콤보, 사이드,,,,,,,,
44526,교촌치킨,홍대점,2020년 04월 16일,교촌반반오리지날/1,가슴살이 촉촉하고 맛있었어요!,5,5,5,,반반오리지날,,,,,,,,,
44527,교촌치킨,홍대점,2020년 04월 15일,교촌반반콤보/1,항상 시키는데 맛있고 배달도 정말 빠르게 해주십니다!! 무엇보다 맛이 안 변하고 일정해서 좋은 것 같아요 ㅎㅎ,5,5,5,,반반콤보,,,,,,,,,
44528,교촌치킨,홍대점,2020년 04월 14일,교촌허니콤보/1(세트 선택(선택안함)),"욕심 많은 가게네요. 맛과 양을 모두 만족시키려고 하다니.. 프렌차이즈 치킨집 리뷰는 처음 써봐요. 여기는 평소에 먹던 교촌치킨이 아닙니다. 
꾜촌치킨이라고 불러주세요",5,5,5,,허니콤보,,,,,,,,,
44529,교촌치킨,홍대점,2020년 04월 14일,교촌반반오리지날/1,믿고 시키는 교촌 맛있읍니다.,5,5,5,,반반오리지날,,,,,,,,,
44530,교촌치킨,홍대점,2020년 04월 13일,교촌반반오리지날/1,기름이 조금 오래된것같은데요..,3,3,3,,반반오리지날,,,,,,,,,
44531,교촌치킨,홍대점,2020년 04월 12일,"교촌윙/1,교촌허니콤보/1",변함없이 맛나고 좋아요. 수고하세요~~~,5,3,5,,윙, 허니콤보,,,,,,,,
44532,교촌치킨,홍대점,2020년 04월 12일,교촌라이스세트/1,다음부터는 평소시키던거 먹어야겠어요  제취향은 아니네요.. 다 남겼어요,2,5,5,,라이스세트,,,,,,,,,
44533,교촌치킨,홍대점,2020년 04월 12일,교촌콤보/1(세트 선택(교촌샐러드（세트）)),맛있어요 추천드립니다~,4,4,4,,콤보,,,,,,,,,
44534,교촌치킨,홍대점,2020년 04월 12일,"교촌신화오리지날/1(세트 선택(선택안함)),교촌허니콤보/1",맛나고 배송 좋고 기대는 개나 줘버려,5,4,5,,허니콤보, 신화오리지날,,,,,,,,
44535,교촌치킨,홍대점,2020년 04월 11일,교촌허니콤보/1(세트 선택(선택안함)),"교촌이 넘 땡겨서 주문했어요~ㅎㅎ
사진은 먹다 생각나서 찍네요ㅜㅋㅋ",5,5,5,,허니콤보,,,,,,,,,
44536,교촌치킨,홍대점,2020년 04월 11일,교촌반반오리지날/1(세트 선택(교촌웨지감자（세트）)),잘먹어써요.감사합니다,4,4,4,,반반오리지날, 사이드,,,,,,,,
44537,교촌치킨,홍대점,2020년 04월 11일,교촌반반오리지날/1,항상 잘먹습니다 감사합니다,5,5,5,,반반오리지날,,,,,,,,,
44538,교촌치킨,홍대점,2020년 04월 11일,교촌레드오리지날/1(세트 선택(선택안함)),빠르게 잘받았습니다. 잘먹었어요,5,5,5,,레드오리지날,,,,,,,,,
44539,교촌치킨,홍대점,2020년 04월 10일,교촌허니콤보/1,배달도 빠르고 맛도 좋아요~,5,5,5,,허니콤보,,,,,,,,,
44540,교촌치킨,홍대점,2020년 04월 10일,교촌윙/1(세트 선택(선택안함)),"살짝 냄새가 나는거같았지만
그래도 교촌은 어쩔수없네요",4,5,5,,윙후라이드,,,,,,,,,
44541,교촌치킨,홍대점,2020년 04월 08일,"교촌신화오리지날/1,교촌허니콤보/1,교촌무우/2,교촌크림치즈소스/6",새로 나온 신화치킨을 우연히 유튜브에서 유민상씨가 먹는 걸 봤는데 먹고 싶게 만들더라고요. 그래서 시키려는데 실은 제가 매운 걸 못 먹어서 신화치킨이랑 허니콤보를 시켸서 동생이랑 반반 나누다보니 사진을 이렇게 찍었네용. 하지만 맛있게 잘 먹어보겠습니다~,5,5,5,,허니콤보, 신화오리지날,,,,,,,,
44542,교촌치킨,홍대점,2020년 04월 08일,교촌레허반반순살/1(세트 선택(선택안함)),맛있어요,5,5,5,,레허반반순살,,,,,,,,,
44543,교촌치킨,홍대점,2020년 04월 07일,교촌허니순살[R]/1(세트 선택(선택안함)),예상시간보다 30분 일찍 오셔서 너무 좋았습니다!!!! 짱이에요,5,5,5,,허니순살,,,,,,,,,
44544,교촌치킨,홍대점,2020년 04월 07일,교촌반반콤보/1(세트 선택(선택안함)),오랜만에 먹었어요 맛있어요,5,3,4,,반반콤보,,,,,,,,,
44545,교촌치킨,홍대점,2020년 04월 06일,교촌허니순살[R]/1,👍🏻👍🏻👍🏻👍🏻👍🏻😋😋😋😋😋😋🥰🥰🥰🥰🥰,5,5,5,,허니순살,,,,,,,,,
44546,교촌치킨,홍대점,2020년 04월 06일,교촌레드오리지날/1(세트 선택(선택안함)),굿굿!! 아주 맛있어요,4,4,4,,레드오리지날,,,,,,,,,
44547,교촌치킨,홍대점,2020년 04월 06일,교촌반반윙/1(세트 선택(교촌웨지감자（세트）)),"배달해서 식을 수 있는걸 감안하면
교촌치킨은 확실히 괜찮아요",5,5,5,,반반윙, 사이드,,,,,,,,
44548,교촌치킨,홍대점,2020년 04월 05일,교촌허니콤보/1(세트 선택(선택안함)),맛있게 잘 먹었습니다 ^^,5,5,5,,허니콤보,,,,,,,,,
44549,교촌치킨,홍대점,2020년 04월 05일,교촌신화오리지날/1(세트 선택(선택안함)),배달은 빨리왔으나 감사하다고 인사드렷는데 아무말없이 그냥 툭주고 가셔서 기분이 좋진않네요. 교촌 레드를 제일 좋아해서 생각날때마다 종종시켜먹는데 제입맛엔 레드가 더맛있습니다. 신화는 또래오래였나 볼빨간맵닭? 이랑 불향이 비슷한 느낌인거같아요. 암튼 새로나온제품 잘먹었습니다.,4,5,3,,신화오리지날,,,,,,,,,
44550,교촌치킨,홍대점,2020년 04월 05일,"교촌레드콤보/1(세트 선택(선택안함)),교촌허니콤보/1(세트 선택(선택안함))",맛있게 잘 먹었습니다~,5,5,5,,레드콤보, 허니콤보,,,,,,,,
44551,교촌치킨,홍대점,2020년 04월 05일,"교촌허니오리지날/1(세트 선택(선택안함)),레드디핑소스/1,교촌무우/1,교촌잠발라야소스/1",먹느라......사진 못찍.......따흣ㅠㅠ,5,5,5,,허니오리지날,,,,,,,,,
44552,교촌치킨,홍대점,2020년 04월 04일,교촌레허반반순살/1,맛있었는데 밑에 치킨이 너무 눅눅했어요ㅠㅠ 그리고 원래 여기는 젓가락을 안주시나요..?,3,3,3,,레허반반순살,,,,,,,,,
44553,교촌치킨,홍대점,2020년 04월 03일,교촌콤보/1,교촌 빠른배달 맛있어요,5,5,5,,콤보,,,,,,,,,
44554,교촌치킨,홍대점,2020년 04월 03일,교촌콤보/1(세트 선택(교촌웨지감자（세트）)),교촌 치킨 빠르고 맛있어요.,5,5,5,,콤보, 사이드,,,,,,,,
44555,교촌치킨,홍대점,2020년 04월 02일,교촌레허반반순살/1,양념때문에 눅눅해지는것도 있겠지만 조금많이 눅눅하며 배달도 빨리왔음에도 튀긴지좀된듯한느낌이들어서아쉬웠어요,4,4,5,,레허반반순살,,,,,,,,,
44556,교촌치킨,홍대점,2020년 03월 31일,교촌허니콤보/1,겨촌은 사랑이져~~~,5,5,5,,허니콤보,,,,,,,,,
44557,교촌치킨,홍대점,2020년 03월 31일,교촌반반윙/1(세트 선택(교촌웨지감자（세트）)),양적은거는 교촌이 다 그러니까... 맛나요,5,3,5,,반반윙, 사이드,,,,,,,,
44558,교촌치킨,홍대점,2020년 03월 30일,교촌허니콤보/1(세트 선택(선택안함)),튀김옷이 뭔가 많이 부푼 것 같이 튀겨졌어요ㅋㅋ 맛은 괜찮은데 원래 교촌맛은 아닌 것 같은..? ㅎ 그래도 잘 받고 잘 먹습니다 ~ 감사합니다,4,5,5,,허니콤보,,,,,,,,,
44559,교촌치킨,홍대점,2020년 03월 30일,교촌허니콤보/1,맛있ㄱ 잘 먹었습니다 꺼억,4,4,4,,허니콤보,,,,,,,,,
44560,교촌치킨,홍대점,2020년 03월 30일,교촌허니오리지날/1(세트 선택(선택안함)),허니젤좋아요~~~너무 맛있다엉~,5,5,5,,허니오리지날,,,,,,,,,
44561,교촌치킨,홍대점,2020년 03월 28일,교촌허니콤보/1,"최악. 치킨 남기긴 첨이네.
기름 쩐내 심하고, 신선하지 않은 닭.
양념이 부족해서 후라이드인지 허니콤보인지...ㅡㅡ
양념도 단짠이 아니라  짠맛만 나네요.
별 하나도 아까움",1,4,2,,허니콤보,,,,,,,,,
44562,교촌치킨,홍대점,2020년 03월 28일,교촌허니콤보/1,감사합니다.  잘먹었어요^^,5,5,5,,허니콤보,,,,,,,,,
44563,교촌치킨,홍대점,2020년 03월 27일,교촌살살치킨/1(세트 선택(선택안함)),굳굳 맛잇게 잘먹엇어요,5,5,5,,살살치킨, 살살치킨,,,,,,,,
44564,교촌치킨,홍대점,2020년 03월 26일,교촌반반콤보/1,맛있었어용 최고ㅠ 직접 칵텔집 안으로 갖다주시고 친절,5,5,5,,반반콤보,,,,,,,,,
44565,교촌치킨,홍대점,2020년 03월 25일,교촌허니콤보/1,너무 맛있어요 ㅠ 역시 허니콤보 짱짱,5,5,5,,허니콤보,,,,,,,,,
44566,교촌치킨,홍대점,2020년 03월 25일,교촌허니콤보/1(세트 선택(선택안함)),홍대점은 처음인데 배달도 빨랐고 맛있었어용.,5,5,5,,허니콤보,,,,,,,,,
44567,교촌치킨,홍대점,2020년 03월 25일,교촌반반오리지날/1,gggggggggggg,5,5,5,,반반오리지날,,,,,,,,,
44568,교촌치킨,홍대점,2020년 03월 25일,"교촌레드오리지날/1,교촌허니오리지날/1",역시 치킨은 교촌이죠 잘 먹엇습니다,5,5,5,,레드오리지날, 허니오리지날,,,,,,,,
44569,교촌치킨,홍대점,2020년 03월 24일,교촌반반콤보/1,비린맛이 조금났어요~ 그냥 허니콤보 시킬껄 그랬어요 ㅠ,5,5,5,,반반콤보,,,,,,,,,
44570,교촌치킨,홍대점,2020년 03월 24일,교촌허니콤보/1,맛있게.잘먹었습니다~,5,5,5,,허니콤보,,,,,,,,,
44571,교촌치킨,홍대점,2020년 03월 24일,교촌허니콤보/1,잘먹었습니다~!~!~!~!,5,5,5,,허니콤보,,,,,,,,,
44572,교촌치킨,홍대점,2020년 03월 24일,"교촌허니오리지날/1(세트 선택(선택안함)),교촌소이살살/1(세트 선택(선택안함))",배달도 빠르고 오랫만에 치킨 먹으니 맛나네요,5,5,5,,허니오리지날, 소이살살, 허니오리지날,,,,,,,
44573,교촌치킨,홍대점,2020년 03월 23일,교촌반반순살[R]/1,지난번 주문시 너무 맛있게 먹어서 또 생각나 주문했는데.... 그 맛이 어디 가겠냐만은 ....왜... 튀김옷 안에... 닭이 거의 없죠...순살을 시켰는데....닭똥집 튀김 처럼 느껴졌습니다... 저번엔 안그런걸로 봐서 이 날만 그런거 같습니다.,4,4,4,,반반순살,,,,,,,,,
44574,교촌치킨,홍대점,2020년 03월 23일,교촌반반오리지날/1(세트 선택(선택안함)),오늘따라 닭이 비리네요,3,5,5,,반반오리지날,,,,,,,,,
44575,교촌치킨,홍대점,2020년 03월 23일,교촌허니콤보/1,果然炸鸡就是要吃他们家的！,5,5,5,,허니콤보,,,,,,,,,
44576,교촌치킨,홍대점,2020년 03월 22일,"교촌레드오리지날/1(세트 선택(선택안함)),교촌허니오리지날/1(세트 선택(교촌웨지감자（세트）))","반죽 자체가 잘 안된거 같아요.
튀김옷이 식지 않았는데도 눅눅하고 
치킨 뼈가 너무 까맣습니다.",1,3,5,,레드오리지날, 허니오리지날, 사이드,,,,,,,
