dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 10월 30일,"윙 15조각/1(윙선택(후라이드 윙15조각)),다리 6조각/1(다리선택(후라이드 다리6조각))","좋은것만 쏙
겉바속촉
후라이드 짱",5,3,5
2023년 10월 29일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",맛있게 잘 먹었습니다 :),5,5,5
2023년 10월 26일,고추치킨/1,맛있게 잘먹었어요~ 이벤트로받은 웨지감자두요,5,5,5
2023년 10월 25일,윙봉24세트/1(윙봉선택(간지 윙봉)),맛있게 잘 먹었습니다,5,5,5
2023년 10월 23일,윙봉24세트/1(윙봉선택(고추 윙봉)),매번잘먹고있어요....,5,5,0
2023년 10월 22일,"콤보（윙,봉,다리）/1(콤보선택(크크크 콤보)),치즈스틱（5개）/1,크크크콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),양념똥집튀김/1","아이 생일날 맛있게 먹었어요.
닭똥집 양녕은 처음 먹었는데 맛있네요~^^
배달만 좀 빨라졌으면 좋겠어요~~",5,5,5
2023년 10월 15일,"콤보 반＋콤보 반 선택/1(콤보반＋반 선택1(new장스콤보 반),콤보반＋반 선택2(간지콤보 반))","요기요 쿠폰이 생겨서 뭐먹을까 고민하다가 역시 야식은 치킨이지 하고 간지치킨 먹으려고 들어왔다가 한가지 맛만 먹기 아쉬워서 장스랑 반반으로 먹었는데 
와 장스 이거이거 너무 맛있어요!!! 
매콤한 양념치킨 먹고싶을때 생각날거 같아요!
다음에 또 주문할게요 ;)",5,5,5
2023년 10월 15일,순살 크크크치킨/1,바삭바삭해서 맛있엇습니다,5,5,5
2023년 10월 13일,"다리 6조각/1(다리선택(후라이드 다리6조각)),떡볶이/1",맛좋고 양도많네요.,5,5,5
2023년 10월 11일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(고추윙봉 반),윙봉반＋반 선택2(양념윙봉 반))",항상 맛있게 먹고 있어요,5,5,5
2023년 10월 8일,"후라이드/1(음료선택(코카콜라1.25L)),미니쫀득볼（10개）/1",맛있게 잘 먹었어요.,5,5,5
2023년 10월 7일,"후라이드 순살 반＋순살 반 선택/1(순살반마리선택(간지순살 반)),멘보샤（10개）/1","맛있게 잘 먹었습니다.
다음에 또 주문하겠습니다.
가게 더욱 더 번창하세요.",5,5,5
2023년 10월 2일,"윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(고추윙봉 반),윙봉반＋반 선택2(양념윙봉 반))",매번먹는거라 베리굿,5,5,5
2023년 9월 30일,"봉 15조각/2(봉선택(양념 봉 15조각)),미니쫀득볼（10개）/1","봉(15) 2개 시켰더니 음료과 무가 없네요.
없는줄 알았으면 추가 주문 했을텐데 당황했네요.
어디 써있긴 하겟죠 제가 못본 탓이죠.",5,2,5
2023년 9월 28일,순살 크크크치킨/1,맛있게 잘 먹었습니다!,5,5,5
2023년 9월 26일,순살간지 치킨/1,간장치킨은 60계가 원탑이네요 원래 치킨 한마리 다 못먹는데 60계껀 한 마리 다 먹네요! 그만큼 맛있어서 그런거 아닐까요~,5,5,5
2023년 9월 22일,윙봉24세트/1(윙봉선택(간지 윙봉)),👍👍👍👍👍👍👍👍👍👍,5,5,5
2023년 9월 20일,"후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),떡볶이/1",너무 맛있어요 간장양념 먹은것중에 제일 맛있는것 같아요,5,5,5
2023년 9월 20일,순살 크크크치킨/1,"바삭하고 너무 맛있었어요!
다음에 또 먹고 싶은 맛이예요!😋",5,5,5
2023년 9월 19일,"콤보（윙,봉,다리）/1(콤보선택(간지 콤보))",오랜만에 시켰는데 잘먹었어요,5,5,5
2023년 9월 19일,"윙봉24세트/1(윙봉선택(크크크 윙봉)),미니쫀득볼（10개）/1",크크크 치킨 처음 먹어보는데 엄청 바삭하고 소스랑 잘 어울려서 엄청 맛있게 먹었습니다,5,5,5
2023년 9월 17일,"크크크치킨/1,쫀득치즈볼（5개）/1",양도 많고 너무 맛있어요 😭,5,5,5
2023년 9월 16일,"윙 15조각/1(윙선택(후라이드 윙15조각)),다리 6조각/1(다리선택(후라이드 다리6조각)),떡볶이/1","치킨맛있어요.
떡볶이는 처음 시켜봤는데 맛은 괜찮은데 너무 퉁퉁 불은 떡볶이여서 
당황했어요. 치킨은 굿!!",5,5,5
2023년 9월 14일,"아매워똥집튀김/1,처음처럼/2",배달도 빠르고 맛도 있어요,5,5,5
2023년 9월 8일,"반마리＋반마리 선택/1(뼈반＋반선택1(간지 반),뼈반＋반선택2(양념 반)),떡볶이/1","저 요즘 60계치킨만 먹어요
 너무 맛있어요",5,5,5
2023년 9월 7일,순살 크크크치킨/1(음료선택(코카콜라1.25L)),아이들도 잘먹고 너무 맛있어요,5,5,5
2023년 9월 5일,고추치킨/1,맛있게 잘먹었습니당 ㅎㅎ,5,5,0
2023년 9월 3일,"순살 크크크치킨/1,웨지감자/1","크크크 치킨 바삭바삭해서 좋아요
소스도 넘 맛있어요",5,5,5
2023년 9월 2일,"크크크치킨/1,윙봉 반＋윙봉 반 선택/1(윙봉반＋반 선택1(고추윙봉 반),윙봉반＋반 선택2(호랑이윙봉 반)),청양마요소스/1",배달도 빠르고 바삭하니 맛있어요,5,5,5
2023년 9월 1일,"떡볶이/1,크크크치킨/1",아이들 최애치킨 이에요! 크크크 최고👍,5,5,5
2023년 8월 31일,"윙봉24세트/1(윙봉선택(간지 윙봉)),호랑이쫀도그（3개）/1",👍👍👍👍👍👍👍👍👍👍,5,5,5
2023년 8월 31일,"간지콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),고추치킨/1",맛있게 잘 먹었습니다~~~,5,5,5
