word,freq
확인해봤습니다,2
잘못했을때,2
넘겼을때,2
좋겠구요,2
쓰고싶어,2
날라옵니까,2
어쩌자는거지,2
짜지,2
아무것도없음,2
삼십분,2
재시도했,2
어케좀,2
쓰고싶음,2
문의할곳도없고,2
틀렸다며,2
유용한앱인거,2
국제번호,2
복부비,2
돌아왔습니다,2
식이,2
안했구,2
실행이안,2
똑같네요,2
폰화면,2
오류떴다,2
그러는겁니까,2
휴대폰인증,2
국가번호선택창,2
중국뿐인가,2
개발해줘,2
셀프운동,2
크롬케스트,2
물려,2
회원가입하려는,2
내정보입력,2
가입시도,2
괞찮아,2
알면알수록,2
다지움,2
그어떤것보다,2
잘되있음,2
밀끼쓰,2
않을수,2
앶,2
재미있긴,2
줄내림,2
다잡아주니까,2
동영상이안떠,2
라이브,2
뭐시락,2
컬렉션,2
남자축구선수들,2
저질몸,2
살만,2
바뀌네,2
운동했던게,2
찍히고,2
운동했던,2
바뀌어버리니,2
찍혔으면,2
와이파이임,2
다음날꺼,2
해버리곤,2
일오나는지,2
운동자세,2
익힐,2
촬영하여,2
제공해주신,2
상태에,2
짱입니닷,2
선수분,2
설명해줬으면,2
동작설,2
운동해보고,2
하체,2
배겨바려쓰,2
쉬운게없네,2
너무막대기,2
전신,2
홈트인,2
까네,2
시간때별,2
종류앱중,2
자극받아서왔어요,2
나코치님,2
땀나,2
뻘뻘,2
피트니시앱,2
설명도잘해줘서좋네요,2
서끝,2
무료제공,2
헬스장굿바이,2
굳굳베리굳,2
아주맘,2
안돼네,2
리뷰남깁니다,2
제나이,2
안맞습니다,2
놀아,2
돈없,2
신문,2
한수,2
보려는,2
움직여지지,2
전신근력운동,2
요가학원끊어도계속실패,2
하겠어요굳,2
달후,2
번갈아,2
헬스장다니고,2
도받는,2
부족한듯싶어,2
지엑스,2
겸,2
딱좋네요,2
사용해봤는,2
체력에,2
이루시,2
매치해,2
따러허기,2
부럽지,2
요가학원,2
배웠던,2
지도해주,2
이겨내고,2
알게돼,2
운동타입별,2
골라먹는재미,2
써보시면압니다,2
운알못,2
러닝앱,2
미친어플ㅡㅡ,2
어플리뷰달긴,2
첨이네,2
높은,2
돈내고,2
쉽죠,2
운동강,2
꽤나힘들다,2
구성됨,2
운동감,2
선택삭제,2
기구없이,2
초심자,2
빡시네요,2
맞는,2
울아,2
소개로,2
열심히만,2
열심히할,2
섬세,2
체계적일,2
출동,2
감솨,2
필요업,2
조아여,2
둑굿구,2
몸짱됨,2
잉,2
말았어,2
오류가,2
똑같은게,2
선자세,2
넘어가질않아,2
바뀐후,2
좋아진줄알았는데ㅠㅠㅠㅠ이게뭐라암,2
멈추었다,2
저장했다,2
돼고,2
도구등,2
모델자세,2
근육이너무,2
좋멋지네,2
운동자극,2
찾기쉽고보기편하게,2
펼쳐지게,2
앱오류문제,2
비번분실시,2
재발급문제,2
해결요망,2
요처음,2
계인적,2
생각합니당,2
일장,2
썸네일,2
세어주,2
음향,2
가로로볼수있게해주셨으면,2
더좋은거같습니다,2
짤때,2
회복요일,2
연결오류뜸,2
해봐야겠어,2
구성디테일,2
스트레칭들,2
드렇게,2
쉬워지네,2
무료어플중,2
고퀄,2
나날,2
프로그램이,2
효율적이,2
얼차려받고,2
좋아욥,2
홈트레이닝앱,2
운동좋아요,2
혼자선,2
안할,2
짱조아요오,2
베리베리,2
개좋네,2
아주좋아용,2
오더니,2
이어가기,2
되질안내,2
몇일째,2
서버오류,2
뜨기만,2
적당하게,2
고취,2
런,2
잡아주셈,2
가봅니다,2
프로그램을짜주니좋으네요,2
좋아보,2
진짜좋네,2
짱좋아요,2
일시정지,2
시작끝,2
음성안내만,2
몇주전,2
헬스어플중,2
유료보다,2
신발사,2
가야겠음,2
한사람,2
난이도같음,2
추천해준분,2
열심히하,2
하게만드,2
시작종료음성,2
좋앙ㅎ,2
땀이,2
절로납니다,2
나이키짱,2
면계속,2
관리자권,2
이없,2
서오류떠요,2
해볼래요,2
부족하긴하,2
다시태어나,2
만족만족,2
딱임,2
홈트레이닝어플임,2
너무유용,2
완전굿,2
아따,2
좋타이,2
멈추는,2
다음곡,2
바뀜,2
횟수라,2
카운트다운,2
지원되지,2
않음스크린미러링,2
기능임,2
꺼둔채,2
가로비율,2
맡도록,2
지원되,2
음성볼륨,2
노래볼륨,2
분리,2
재생시,2
어플확인,2
이어졌으면,2
무료인점,2
완벽해질듯,2
지우는건,2
미끄러져,2
지워지는,2
남아있겠,2
심리적,2
재설치했더니,2
살펴볼게,2
음성지원,2
살텐,2
어케하냐ㅡㅡ,2
신나네,2
음성가이드,2
보고싶은,2
음성코칭,2
멈추는대,2
가이드도,2
헐,2
안나오네요,2
좋아요홈트레이닝,2
도좋고,2
센터가서혼자,2
도좋네요,2
병행,2
해본사람,2
어플입니디ㅣ,2
최고홈트,2
토나올뻔,2
주었습니다,2
몹시,2
체계적인게,2
먹혀,2
완전좋음,2
ㅌㅌ,2
스케줄짜기,2
완전좋아,2
사용해야,2
설명해주시고,2
보여주셔,2
좋아요ㅠㅠ최고,2
소모칼로리등,2
높습니다,2
겠어요,2
이맛,2
됐음,2
운동시란,2
최고존엄,2
미리볼,2
중복돼,2
운동이긴,2
싶은지,2
나뉘어,2
일정운동방법,2
괜찮은거같음,2
플레잉,2
단점같음,2
무료맞,2
ㅎㅎ여러모,2
돈도안내,2
깉습니다,2
뭘해야할지,2
휘트니스,2
알려줬는,2
햘수,2
나눠저,2
있내요,2
상세하게,2
시간가는줄,2
선택가능해,2
선택가능,2
다있으면서,2
젤좋네요,2
라이브러리,2
루틴짜기어려운분,2
이거하시면,2
진짜도움될것,2
엔티,2
짜증날땐,2
엔티씨,2
메리트인듯,2
오우,2
구웃,2
잘알려줍니다,2
혼자운동시,2
필요한앱인듯합니당,2
나왔으면좋겠어,2
진짜좋아,2
땡큐땡큐,2
너무좋아여ㅠ,2
존짱,2
좋라요,2
돈날렸네,2
미러링해,2
사지,2
넓,2
초보운동자,2
끊지,2
설명해주세요,2
평간데,2
길어지니깐,2
끊겠습니다ㅎㅎㅎ,2
좋운거같은,2
부족한,2
맨마지막,2
짤려요,2
어정쩡,2
플랜스케줄,2
러닝넣어,2
러닝어플,2
넘어가긴,2
꺼졌을때,2
스킵기능,2
써보진,2
않았으나,2
운동시작,2
딱좋움,2
네모,2
연결박스,2
못찾겠어요,2
재활,2
보내는게,2
운동루틴짜기,2
의지는,2
좋아졌네요,2
맞는운동,2
햏으면,2
운동효,2
장난아니네,2
하루지났,2
아프네요ㅎㅎㅎ,2
거만드,2
클라스,2
좋아졌음,2
진짜최고의앱,2
굿굿샷샷,2
좋아용ㅎ,2
스포츠밴드,2
나이키앱,2
없어저,2
나이키사,2
하더군,2
사용한던,2
주시기,2
건너뛰어,2
더해야,2
아쉬울뿐,2
폰트,2
시안성,2
좋아질거,2
폰이,2
거리감,2
생기니까요,2
더해져,2
네요_워후,2
무릎,2
피해야,2
조심해야,2
알려주셨으면,2
그쪽,2
느낌이예,2
설정알림정보,2
번째항목,2
되어있네,2
일시정지했다,2
시간표시줄,2
작아지면,2
며칠안됬,2
알아서스케줄짜주니까,2
부위별로할,2
없으신,2
짬내,2
익히다,2
가는줄,2
짱일듯요,2
ㅋㅋ재밋고,2
개인설정기능,2
반복운동,2
수면,2
사용쉬운,2
혼자해,2
마음에,2
장비필요시,2
필요장비,2
무엇인지,2
적어놨음,2
안내해줌,2
죽음을경험햇따,2
다나오고,2
ㅋㅋ가입않됨ㅋ,2
어플인가,2
할겠습니다,2
딱이네용ㅎㅎ,2
배우면,2
아주유용,2
살빼는,2
최고어플,2
차원,2
다릅니다,2
굿잡,2
조아요조아요,2
좋으다,2
에어,2
개꿀앱,2
정서감정,2
욱일기,2
깔창,2
팔질,2
디자이너,2
난리피질않나,2
너무한다,2
기분나뻐,2
안써야겠습니다,2
플렌,2
제안해주는게,2
플렌별,2
설명되어,2
조심하셔야할듯,2
어주셨음,2
간단히운동,2
힘들수,2
신체능력,2
권유드립니다,2
가입되어있대,2
그주소,2
재설정하,2
안오잖아,2
보냈으면와야지,2
왜안오나,2
좋아보이면,2
질못,2
로그인이든,2
하염없,2
만드셔,2
짱이예요집,2
좋아요앞,2
반복접속,2
문젴ㅋ,2
별다른,2
준비물없,2
짜주어,2
설정해줘,2
지급되지,2
않은것,2
런닝이,2
쓰고싶은대,2
보고나서,2
같달까,2
숙련자,2
아주편리하게,2
잘보여주고,2
런닝앱,2
기어핏,2
못잡네,2
알림기능,2
날위해짜진느낌,2
더좋네요,2
동기부여할수,2
몸짱되야겠음ㅋ,2
힘들어죽을것같고,2
운동열심,2
시켜줘요,2
먼자,2
누루면,2
볼수잇고,2
성취할수잇,2
잇으면,2
무료라는게,2
믿기지,2
않네요ㅋㅋ,2
할수있으니,2
굿앱,2
살빼기딱좋습니다,2
다무료니,2
너무좋타,2
러닝기록,2
좋아요덕분,2
받앗는,2
뛰는건,2
받는거같네요,2
잇습미다,2
생활화,2
임의,2
화질개선,2
성별구별,2
회원가입로그인,2
찾았다,2
좋네요ㅎ,2
좋아요강추,2
건강찾읍시다ㅋㅋ,2
빨라요ㅠ,2
싶어지게만드,2
구우우웃,2
빡세고,2
엑세스권환이안됨,2
조ㅗ아요,2
좋앙ᆞ느,2
넘나좋은것,2
지겹지않게운동할수있음,2
메모추가,2
기록삭제,2
몇번삭제,2
짜증ㅜ,2
슬라이드,2
같은지점,2
개선해주시면,2
더좋을거같아여,2
초보자들,2
꾸려져,2
안드는데,2
짜주,2
틀어줘,2
몰입,2
잘됐는데,2
비용상,2
선택이었겠으나,2
고맙게,2
잘쓰겠습니다,2
세심,2
플랜작성,2
약년전,2
동료추천,2
좋아지네,2
덤벨,2
근육운동,2
어진앱,2
혼자하려니,2
운동능력,2
되어지,2
운동순서,2
바람직,2
끝났을때,2
체력보다,2
낮출수,2
좋았던,2
운동레시피,2
어봤으면,2
즐,2
앱스토어버젼,2
카운트해주던,2
안드로이드버전,2
위에시간보고해야,2
불편한감,2
없잖아있네요,2
활용가능,2
맞춤형이예,2
편집가능해,2
운동플랜짜고,2
재접,2
갤노트,2
요래해야,2
앱ㅋㅋ,2
의류,2
싶어지네요,2
허약한몸,2
어딜가,2
돈만깨지고,2
보여주니,2
헬스센터,2
전문적인,2
여건상,2
바꾸고싶은,2
꺼졌는,2
나눠서,2
제공하며,2
동작안내,2
상세하여,2
계속할,2
지겹지,2
마칠,2
최약체,2
달라지려구,2
감사함당,2
맞고,2
이뿌고,2
무료라니,2
흥해라,2
재미없는,2
나이키트레이닝앱이,2
재밋게,2
할수있을것,2
뛰는것,2
뉴르면,2
아무창,2
뜨지않,2
대소문자,2
쓰라는,2
헬스클럽,2
여건,2
의욕적,2
불태웠나싶게,2
어졌어요ㅠㅠㅠ,2
다이어트해야겠어요,2
우연히알게됫는,2
무지무지도움이,2
요런어플,2
완전감사,2
짜임새,2
은동진도,2
조정됩니다,2
스폰이,2
기대안,2
성의,2
구매욕구,2
적이게,2
않는게,2
더할나위없,2
운동하세,2
다양항,2
제공해,2
전문인,2
로그인할,2
하얗기만,2
잘나와,2
이어지,2
못봤어,2
헬스장저리가라,2
ㅎㅎㅎㅎ설명도잘해주시고음악조신나개틀수,2
난이도도보기쉽게되,2
서좋습니당ㅎㅎ,2
재주니,2
편히고,2
공짜라니,2
좋네여,2
러너,2
대비해,2
알짜배기,2
균형잡히는거,2
언제든지,2
이끌어줘,2
앱중에선,2
무료앱이이,2
퀄리티이긴,2
쉽지않을거같아용,2
고르고,2
달라지는걸,2
화면회전,2
느낌이였어요,2
보고할수,2
ㅠㅛㅓㅍ,2
휴ㅓ러타,2
낳트ㅗ탛,2
ㅡㅌ,2
보기쉽고,2
어풀,2
운동체계,2
맘에,2
토탈,2
안지루,2
깨알정보,2
합산해주면,2
필요한가,2
해줘서좋아요,2
전문성,2
꾸준히함,2
좋아욯ㅎ,2
짱이여,2
세련됫어요,2
걍해보삼,2
해보겠슴,2
나아요,2
쉬웅,2
써보면압니다,2
앱좋음,2
좋아요좋아,2
땀많이남,2
운동합시다,2
아아주좋아,2
앙,2
조으다,2
웨이트보다,2
나오거나,2
나올,2
사진보면,2
목록화면말고,2
보여졌구,2
멘트보다,2
초전,2
알림음,2
힘들기도하구,2
가입하게해놓고,2
다있나,2
정보좀,2
안빼,2
버수사대,2
신고해야,2
신고해야할까,2
손못대진,2
않겠,2
운공,2
굶기,2
요요오고,2
생활들,2
반복했었는,2
싫어했던,2
됐구,2
짜주기때문,2
헤맬,2
진행되도록,2
쉬움,2
주고있음,2
보이니깐,2
왠만해서,2
만든이,2
움때문,2
트레이너처럼,2
수정해줘,2
지속해야,2
중간에,2
적절한거,2
자세나,2
자칫,2
다칠,2
초보자ㅡ,2
준숙련자,2
길잡,2
ㅎ정렬,2
드래그질,2
멈추면,2
좋습니다용,2
사용량,2
일정관리하느라,2
단련,2
운동보다,2
초기화해,2
재다운로드,2
에러나네,2
해놓거나,2
뒤져,2
복근만듬,2
헬스장돈주고하,2
해도됨,2
잘알려주고,2
운동별,2
커플운동,2
금상,2
첨화이겠네요,2
바라건,2
지루해,2
못했었습니,2
지루한지,2
기능만,2
제공해줘,2
백운동,2
근육별,2
합창,2
달려갑니다,2
밑집,2
울릴까,2
못하겠,2
필터링할,2
업뎃해주시면,2
트레이닝앱,2
일정짜는것두,2
거시기,2
재주고,2
모션,2
얼마인지,2
맞는플랜,2
운동간,2
더ㅠ열심,2
해주네요,2
조으면,2
평가하라니,2
정확해,2
볼만,2
안내멘트,2
서인지,2
해주시길,2
맞지않는,2
딸리는,2
계획있게,2
운동하시,2
ㅜㅜ왜,2
고ㅋㅋㅋㅋㅋ,2
낫이키님ㅋㅋㅋ,2
친구와,2
느낌ㅋㅋ,2
많이알아가는거같아,2
좋은것같습니다앞,2
도좋은운동많이올려주세여,2
같다요,2
영상이,2
우리말,2
이거보고,2
가늠,2
안잡혔는,2
필요하지요,2
ㅏ요,2
운동동작,2
동영상으록,2
운동설명,2
차고,2
운동관리,2
짐데이,2
운동어플로,2
하실분,2
시작하세요,2
낮음,2
골반,2
부러지는줄,2
말이필요없습니다,2
새로운거,2
서좋네요,2
동영상보며,2
쫙빠져,2
운동시,2
도움많이돼고,2
콕콕,2
운동하게해줌,2
짜주니까,2
얘기해주는사람있으니,2
안심심,2
좋으네요ㅋㅋㅋ,2
적정함,2
지루하지않아요,2
나오니깐,2
마음먹게,2
해주어요,2
유료앱보다,2
운동도우미,2
다른앱필요없고,2
운동편식없,2
최선을다해,2
다른부위,2
근육통,2
요ㅋㅋ나,2
운동선수된줄,2
무료이기,2
할수도,2
동기부여도됨,2
있음다,2
만나는사람,2
베기고,2
유료여,2
썼을거같네요,2
업그레이드전,2
안들고,2
더재밋는거,2
있었요,2
지켜나가고,2
건강해,2
졌어요,2
거잘안적어,2
짧게씀,2
어마어마하게,2
해보는게,2
운동돼요,2
알림오,2
정리되있네요,2
잘쓰고잇어요,2
최고를만든다,2
설명필요없음,2
이분야,2
어플이군요,2
맞춤설계,2
든드,2
ㅓ플,2
개인용,2
모바일,2
궂귲,2
실제적,2
딱이네용,2
아주굿,2
아주좋다,2
넘나좋음,2
최고입니당,2
합시다,2
냉무,2
굳이안해도,2
좋구마잉요잉,2
레알쵝초초초초초초초치고최고,2
좋앙ㆍ,2
진짜좋아용,2
짱인듯,2
너므조아영,2
잘쓸게요,2
잘되있네,2
있으용,2
몸에다,2
알베김,2
국,2
쵭오,2
빙빙,2
거지같,2
쌔리고,2
운동종류많아서좋은,2
그전에했던동작을다시보게해줫으면좋겠구,2
완료해버려,2
특정운동동작,2
다시시작,2
앞뒤엎,2
쭉가기만해야,2
개불편,2
입력햇는,2
올바르지않다고,2
한잇나,2
회원탈퇴,2
월래,2
에로,2
접속불가네,2
완료되나,2
두번고,2
문의하라네,2
실행후,2
날라갔어,2
딱좋았는,2
운동갯,2
채우지,2
짜라네,2
위치선정이안되,2
서울,2
제폰만이러나,2
ㅠ이거,2
다른작업,2
다시들아오면,2
동기화중,2
공유시,2
에러나면,2
중지되요,2
일주일간,2
쉬었더니,2
수정해주시,2
입력했더니,2
떴어,2
페이스북아이디,2
떴네,2
수십,2
넘는,2
구분되어,2
건졌네,2
최고의앱이다,2
편해졌네,2
보여주는게,2
시작하지,2
해주었으면,2
가늠할,2
시작날짜,2
음성데이터,2
왜인가,2
못바꾸나요ㅠㅠㅠ실수,2
다음동작,2
어렵거나,2
같은건,2
넘기고,2
주의할점,2
적어주세,2
운동중에,2
식단조절하며,2
분운동ㅔ,2
빠졌네요뱃살,2
허벅지살,2
빠졌어,2
더좋겠음,2
음성인식,2
더효과적일것같습니다,2
발견했을까,2
조합하여,2
제개,2
중단오류,2
잃게될,2
고쳐주세여,2
가져여,2
계정로그인도오류,2
기도안,2
다뭔소용,2
보려면,2
어지면,2
끝날,2
삐소리났으면좋겠어요,2
계정등록시,2
안넘어가네요,2
분짜리,2
오류가떠요,2
없음요,2
처리중만뜸,2
못하리,2
친구검색할시,2
튕기구,2
덜된거같고,2
등운동,2
다리운동,2
생겼음,2
다양한운동법,2
자비없,2
트레이닝코치,2
안눌러,2
나와줬으면,2
누르느라,2
다씁니다,2
비오,2
흐르네,2
되었더니,2
쉴,2
스크롤해,2
오래전,2
이랬던,2
비오듯,2
짬날때,2
공유시켜주세,2
올라가는게,2
몇칼로리,2
소모했는,2
헬스다녀도뭘해야되나싶고땀도잘안났었는데이어플깔고서집,2
도땀도나면서운동할수,2
돈시간,2
가입하지말라는,2
로구인,2
운동파트너,2
볼륨이,2
음악볼륨,2
조절할,2
음악소리,2
안들려,2
홈짐,2
없을듯,2
헌,2
흐름,2
깨지네,2
쓰기조아,2
주변지인한테,2
추천을마니,2
바라는점이,2
프로그램짜,2
운동해야할날에못한,2
당일날못했어,2
그전날,2
후날,2
체크할수있게,2
좋겟어,2
프로그램달성,2
의락,2
진짜불가피하게,2
정해진날운동을못해,2
못한게,2
안돌아오고,2
빡져,2
그만뒀음,2
락기능,2
잘못한거겠,2
코어운동,2
킬때,2
다운하,2
먹어요ㅠ,2
거겠됴,2
아직많,2
힘들깅해,2
쭉쭉뺄수있을거,2
가입이안돼,2
생년월이머라써야는겨왜형식이안맞대,2
오류뜨잖아요,2
다운받으세,2
살이쭉쭉빠지는거,2
페이스북연종,2
설명도잘,2
최고예여,2
필요하겄습니깡,2
아두,2
편함,2
생년월일이안써져요가입안되요,2
상동,2
하던거,2
이어할수있게,2
흠잡을,2
없을거같아유ㅜㅜ,2
만빼면좋아요,2
업글후,2
안나옵니다,2
수정부탁,2
안내음,2
다양한종류,2
헬스운동리,2
대체왜,2
뿐만,2
지났는데,2
생긴다는건,2
개선용의,2
대형오류,2
띄워주던지,2
폰이면,2
하라는거,2
페북계정이랑새계정,2
회원가입이안,2
요ㅎ짜증나네요ㅎ이앱,2
심심삼아만든거아니니까,2
회원가입을간단,2
편하게할수있으면좋겟네요ㅎ,2
글고,2
해주세요ㅎㅎ,2
받기전,2
뭘시작할수,2
페북연동도안돼,2
가입도안돼,2
어플실행시킴,2
계속앱을중지한다는창이,2
꺼져서할수가없네요왜그러나요,2
업그레이드해주세영,2
중단됩니다,2
아이패드미니,2
이어플지원안,2
찾아보는데없네요,2
예상치못,2
뜬다고,2
되버립니다,2
로그인이되야,2
